absolute_humidity_2m:gm3,clear_sky_rad:W,dew_point_2m:C,diffuse_rad:W,diffuse_rad_1h:Ws,direct_rad:W,direct_rad_1h:Ws,dust_0p03um_0p55um:ugm3,dust_0p55um_0p9um:ugm3,dust_0p9um_20um:ugm3,effective_cloud_cover:p,fresh_snow_1h:cm,frost_depth:cm,global_rad:W,global_rad_1h:Ws,high_cloud_cover:p,is_fog_1h:idx,is_rain_1h:idx,is_sleet_1h:idx,is_snow_1h:idx,low_cloud_cover:p,medium_cloud_cover:p,neff:p,pm1:ugm3,pm10:ugm3,pm2p5:ugm3,precip_1h:mm,prob_precip_1h:p,relative_humidity_2m:p,sfc_pressure_mean_1h:hPa,snowdepth:cm,snow_melt_1h:mm,sunrise:sql,sunset:sql,sunshine_duration_1h:min,t_0m:C,t_2m:C,t_max_0m_1h:C,t_mean_0m_1h:C,t_min_0m_1h:C,total_cloud_cover:p,wet_bulb_t_2m:C,wind_dir_10m:d,wind_dir_mean_10m_1h:d,wind_gusts_10m:ms,wind_speed_10m:ms,wind_speed_mean_10m_1h:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms
9.4,68.2,10.1,31.9,226087.9,7.2,60090.8,0.027,0.243,0.89,73.9,0.0,0.0,39.1,286178.7,87.5,0.0,1.0,0.0,0.0,28.3,35.3,73.9,7.318,12.835,8.795,0.11,4.7,86.1,983.5,0.0,0.0,2020-04-24 10:58:00,2020-04-25 00:42:00,38.8,11.8,12.4,14.4,13.0,11.5,90.8,11.1,38.8,49.8,6.7,4.3,4.1,-2.7,-3.3
8.3,63.5,8.4,17.2,150092.3,0.6,49703.6,0.011,0.098,1.271,98.8,0.0,0.0,17.8,199795.9,52.0,0.0,1.0,0.0,0.0,0.0,98.4,98.8,7.794,13.609,9.196,1.42,66.7,70.9,981.4,0.0,0.0,2020-04-23 10:58:00,2020-04-24 00:40:00,1.0,12.1,13.6,14.3,13.0,11.8,98.8,10.7,95.4,112.5,7.0,2.8,2.4,-2.8,0.3
7.7,66.1,7.1,29.4,229901.9,7.6,100683.1,0.018,0.162,0.701,77.6,0.0,0.0,37.0,330585.0,83.7,0.0,0.0,0.0,0.0,48.7,24.9,77.6,7.733,13.366,9.196,0.01,1.0,85.9,978.6,0.0,0.0,2020-04-24 10:57:00,2020-04-25 00:41:00,30.8,9.8,9.3,12.7,11.1,9.5,90.0,8.1,22.4,28.3,7.2,3.8,4.0,-1.4,-3.5
6.0,0.0,3.7,0.0,78741.0,0.0,138494.4,0.02,0.178,0.572,5.4,0.0,0.0,0.0,217235.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,5.4,7.708,13.265,9.177,0.0,1.0,45.9,998.9,0.0,0.0,2020-04-23 10:31:00,2020-04-23 23:54:00,53.0,11.4,15.3,16.6,13.7,10.8,10.8,9.4,206.2,208.4,6.2,2.7,2.2,1.2,2.4
13.1,0.0,15.3,0.0,70307.8,0.0,572.6,0.02,0.179,0.482,99.9,0.0,0.0,0.0,70880.5,100.0,1.0,1.0,0.0,0.0,1.3,99.9,99.9,5.73,12.877,7.831,1.77,84.3,96.7,989.9,0.0,0.0,2020-04-24 10:30:00,2020-04-24 23:55:00,0.1,15.6,15.9,16.4,16.0,15.5,100.0,15.5,174.8,170.5,19.7,6.0,6.4,-0.5,6.0
2.6,0.0,-8.0,0.0,57736.5,0.0,75405.0,0.002,0.013,0.049,0.0,0.0,0.0,0.0,133141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.026,3.423,2.383,0.0,1.0,39.8,1001.7,0.0,0.0,2020-04-23 10:02:00,2020-04-23 23:42:00,41.0,4.3,4.4,6.0,5.0,4.1,0.0,0.1,315.9,304.5,12.0,4.7,5.1,3.3,-3.4
4.9,0.0,0.6,0.0,68306.8,0.0,2987.9,0.016,0.122,1.827,99.6,0.0,0.0,0.0,71294.7,100.0,0.0,0.0,0.0,0.0,0.0,99.3,99.6,11.449,20.132,13.545,0.0,1.0,69.2,1003.9,0.0,0.0,2020-04-24 10:01:00,2020-04-24 23:43:00,0.3,5.2,5.7,7.0,6.0,5.0,100.0,3.5,145.3,145.2,5.0,2.4,2.3,-1.3,1.9
4.3,405.7,-0.3,88.4,345857.2,284.1,1362551.2,0.268,2.449,86.208,0.0,0.0,0.0,372.5,1708408.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.275,43.992,7.437,0.0,1.0,13.1,967.7,0.0,0.0,2020-04-23 12:47:00,2020-04-24 02:03:00,60.0,38.8,31.4,43.2,40.7,38.3,0.0,14.7,252.8,259.9,4.0,2.8,2.9,2.7,0.8
3.7,408.2,-2.1,88.6,345378.9,289.1,1387498.8,0.613,5.639,236.162,7.1,0.0,0.0,377.7,1732877.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,7.1,4.47,107.275,10.808,0.0,1.0,9.6,964.3,0.0,0.0,2020-04-24 12:45:00,2020-04-25 02:03:00,60.0,39.9,34.5,44.5,42.0,39.4,14.3,15.5,268.0,268.9,7.8,5.6,5.4,5.6,0.2
4.3,405.0,-0.0,88.9,347511.5,283.8,1362643.7,0.303,2.788,102.995,0.0,0.0,0.0,372.6,1710155.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.419,51.266,7.94,0.0,1.0,13.4,968.1,0.0,0.0,2020-04-23 12:46:00,2020-04-24 02:02:00,60.0,35.9,31.2,39.2,37.4,35.6,0.0,14.7,275.7,276.7,4.0,2.6,2.7,2.6,-0.3
3.7,407.5,-2.1,89.1,347212.4,288.7,1386392.1,0.678,6.238,265.575,5.6,0.0,0.0,377.7,1733604.6,11.3,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.578,119.782,11.525,0.0,1.0,9.6,964.5,0.0,0.0,2020-04-24 12:45:00,2020-04-25 02:03:00,60.0,37.9,34.5,41.5,39.5,37.5,11.3,15.5,274.8,273.6,7.1,4.9,4.8,4.9,-0.4
4.5,0.0,-0.5,0.0,70142.7,0.0,108589.9,0.019,0.146,1.306,0.0,0.0,0.0,0.0,178732.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,15.36,10.426,0.0,1.0,48.7,1014.4,0.0,0.0,2020-04-23 10:16:00,2020-04-23 23:50:00,49.0,7.6,9.8,10.9,9.0,7.2,0.0,5.3,283.4,283.5,8.1,2.9,3.3,2.9,-0.7
10.0,0.0,11.0,0.0,22990.6,0.0,288.9,0.019,0.161,0.457,100.0,0.0,0.0,0.0,23279.5,100.0,1.0,1.0,0.0,0.0,19.9,100.0,100.0,7.12,12.262,8.486,1.62,77.0,91.6,1011.1,0.0,0.0,2020-04-24 10:15:00,2020-04-24 23:51:00,0.0,11.4,12.3,11.5,11.4,11.4,100.0,11.6,159.4,156.1,9.3,4.5,4.4,-1.6,4.2
6.8,7.9,5.4,4.5,131795.1,0.0,166516.0,0.013,0.11,0.716,94.8,0.0,0.0,4.5,298311.1,100.0,0.0,0.0,0.0,0.0,0.0,89.7,94.8,4.488,7.882,5.35,0.0,1.0,59.3,938.5,0.0,0.0,2020-04-23 10:46:00,2020-04-24 00:08:00,6.2,12.0,13.1,15.7,13.7,11.6,100.0,9.0,175.7,174.6,6.8,3.0,3.0,-0.2,3.0
12.6,9.1,14.7,1.6,94774.2,0.0,4922.0,0.001,0.01,0.053,100.0,0.0,0.0,1.6,99696.2,100.0,0.0,0.0,0.0,0.0,100.0,31.6,100.0,2.103,3.551,2.469,0.02,1.0,98.6,927.6,0.0,0.0,2020-04-24 10:45:00,2020-04-25 00:09:00,0.0,14.7,14.9,15.2,14.9,14.7,100.0,14.8,164.1,166.9,12.9,4.3,4.6,-1.2,4.1
8.4,63.2,8.6,30.6,240511.7,8.0,96133.9,0.008,0.072,0.944,91.1,0.0,0.0,38.6,336645.6,74.2,0.0,0.0,0.0,0.0,0.0,85.9,91.1,6.496,11.278,7.651,0.0,1.0,63.6,983.2,0.0,0.0,2020-04-23 10:59:00,2020-04-24 00:40:00,8.5,13.4,15.5,15.8,14.5,13.2,95.9,11.6,133.2,132.1,9.3,3.2,2.4,-2.4,2.2
8.7,65.7,9.0,37.0,259852.1,8.8,81925.5,0.03,0.267,0.9,71.5,0.0,0.0,45.8,341777.6,90.4,0.0,0.0,0.0,0.0,19.3,35.5,71.5,7.571,13.288,9.116,0.01,1.0,85.3,979.9,0.0,0.0,2020-04-24 10:57:00,2020-04-25 00:41:00,38.7,11.0,11.3,13.5,12.2,10.8,92.9,10.0,35.1,38.7,6.5,4.3,4.3,-2.5,-3.5
4.8,0.0,0.5,0.0,77961.0,0.0,92644.1,0.02,0.154,1.005,50.3,0.0,0.0,0.0,170605.1,0.0,0.0,0.0,0.0,0.0,0.0,50.3,50.3,8.5,14.742,10.081,0.0,1.0,47.9,1008.8,0.0,0.0,2020-04-23 10:20:00,2020-04-23 23:51:00,24.8,7.6,11.1,12.3,9.7,7.1,50.3,6.3,335.3,327.4,6.4,2.3,2.0,1.0,-2.1
10.1,0.0,11.2,0.0,21607.5,0.0,0.0,0.021,0.183,0.441,100.0,0.0,0.0,0.0,21607.5,100.0,1.0,1.0,0.0,0.0,75.3,100.0,100.0,6.196,10.769,7.442,1.49,71.0,99.9,1004.1,0.0,0.0,2020-04-24 10:18:00,2020-04-24 23:52:00,0.0,11.1,11.2,11.6,11.3,11.1,100.0,11.2,116.6,133.6,9.0,2.7,2.9,-2.4,1.2
4.3,391.5,-0.2,84.7,331166.2,286.1,1386446.6,0.324,2.985,94.876,0.0,0.0,0.0,370.8,1717612.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.019,47.533,7.662,0.0,1.0,16.1,930.2,0.0,0.0,2020-04-23 12:45:00,2020-04-24 01:58:00,60.0,35.2,27.8,40.3,37.5,34.7,0.0,13.1,314.1,313.9,7.5,5.8,5.7,4.2,-4.1
3.1,393.8,-4.6,84.5,329396.5,292.1,1411608.3,0.251,2.267,61.492,0.0,0.0,0.0,376.6,1741004.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.252,32.217,6.062,0.0,1.0,9.1,927.5,0.0,0.0,2020-04-24 12:44:00,2020-04-25 01:58:00,60.0,39.1,32.0,44.0,41.3,38.6,0.0,13.7,310.0,309.2,7.2,5.4,5.5,4.1,-3.5
10.1,162.9,12.0,55.2,253684.9,92.4,670482.8,0.011,0.1,1.546,13.5,0.0,0.0,147.6,924167.7,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.5,6.582,11.703,7.785,0.0,1.0,40.6,976.6,0.0,0.0,2020-04-23 11:48:00,2020-04-24 01:04:00,51.9,23.8,26.4,26.8,25.2,23.5,13.5,17.4,296.5,285.4,12.8,6.3,5.8,5.7,-2.8
11.8,165.4,14.2,55.7,255998.9,102.7,695069.1,0.04,0.356,3.033,6.4,0.0,0.0,158.4,951068.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.536,9.192,5.676,0.0,1.0,52.7,983.0,0.0,0.0,2020-04-24 11:47:00,2020-04-25 01:04:00,60.0,22.8,24.5,26.8,24.6,22.4,12.7,17.9,103.0,82.9,3.1,1.7,1.3,-1.6,0.4
3.3,457.2,-3.6,92.1,357587.1,331.2,1519807.3,0.069,0.566,12.166,0.0,0.0,0.0,423.3,1877394.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.614,9.868,3.652,0.0,1.0,10.7,943.6,0.0,0.0,2020-04-23 12:56:00,2020-04-24 02:20:00,60.0,39.2,30.5,45.2,41.9,38.6,0.0,13.5,326.3,331.6,7.3,5.4,4.4,3.0,-4.5
3.3,459.9,-3.7,96.9,384498.1,326.3,1484841.9,0.069,0.576,16.018,29.6,0.0,0.0,423.2,1869340.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,29.6,1.175,9.035,1.995,0.0,1.0,9.9,939.7,0.0,0.0,2020-04-24 12:55:00,2020-04-25 02:21:00,60.0,37.3,31.8,41.0,39.0,36.9,59.3,13.9,334.7,337.0,11.8,9.1,8.8,3.9,-8.2
12.0,495.2,14.3,83.9,319918.4,369.6,1663059.7,0.209,2.218,15.46,0.0,0.0,0.0,453.5,1982978.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.534,31.833,18.244,0.0,1.0,68.4,1005.4,0.0,0.0,2020-04-23 13:08:00,2020-04-24 02:24:00,60.0,25.0,20.3,28.3,26.5,24.7,0.0,16.5,261.3,263.0,7.2,3.3,3.3,3.2,0.5
12.7,497.5,15.3,86.7,332890.8,366.0,1646524.8,0.394,4.454,27.803,0.3,0.0,0.0,452.7,1979415.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,16.406,44.221,23.932,0.0,1.0,64.2,999.9,0.0,0.0,2020-04-24 13:07:00,2020-04-25 02:25:00,59.8,27.0,22.4,29.7,28.2,26.8,0.3,17.8,229.6,240.2,3.0,2.2,2.5,1.7,1.4
6.6,131.9,5.0,47.2,224380.1,84.2,565485.3,0.024,0.218,3.842,0.0,0.0,0.0,131.4,789865.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.438,22.574,14.764,0.0,1.0,52.4,977.7,0.0,0.0,2020-04-23 11:13:00,2020-04-24 01:06:00,60.0,13.5,14.6,16.2,14.7,13.3,0.0,9.6,59.0,72.2,6.0,2.9,3.1,-2.5,-1.5
7.2,135.4,6.2,46.4,303847.5,11.1,118539.4,0.034,0.289,3.799,89.4,0.0,0.0,57.5,422386.9,89.8,0.0,0.0,0.0,0.0,11.3,78.3,89.4,10.987,20.527,13.242,0.0,1.0,61.3,978.2,0.0,0.0,2020-04-24 11:11:00,2020-04-25 01:08:00,13.0,12.9,13.5,15.5,14.1,12.6,96.7,9.7,84.5,85.4,5.9,2.6,3.1,-2.6,-0.3
18.2,153.4,21.2,51.7,257576.1,82.6,579126.3,0.006,0.051,0.633,2.9,0.0,0.0,134.3,836702.5,0.0,0.0,0.0,0.0,0.0,2.9,0.0,2.9,4.303,7.489,5.077,0.0,1.0,74.2,982.0,0.0,0.0,2020-04-23 11:46:00,2020-04-24 01:01:00,58.2,23.9,26.1,25.9,24.8,23.7,2.9,22.6,200.1,201.1,10.6,5.8,6.5,2.0,5.4
11.3,155.8,13.6,51.3,240362.0,97.1,671721.6,0.041,0.37,2.834,0.0,0.0,0.0,148.4,912083.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.635,10.948,6.968,0.0,1.0,48.7,988.9,0.0,0.0,2020-04-24 11:45:00,2020-04-25 01:02:00,60.0,23.6,25.1,24.9,24.2,23.5,0.0,17.8,342.0,324.6,1.6,0.9,1.6,0.3,-0.9
4.6,0.0,-0.0,0.0,69865.3,0.0,107259.1,0.02,0.153,1.292,0.0,0.0,0.0,0.0,177124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.791,15.347,10.422,0.0,1.0,46.4,1013.3,0.0,0.0,2020-04-23 10:17:00,2020-04-23 23:49:00,49.0,9.3,11.0,11.6,10.3,9.1,0.0,6.0,297.5,293.4,9.2,3.3,3.2,2.9,-1.5
9.9,0.0,10.9,0.0,26904.4,0.0,1.9,0.02,0.169,0.515,100.0,0.0,0.0,0.0,26906.3,100.0,1.0,1.0,0.0,0.0,2.3,100.0,100.0,6.626,11.482,7.921,1.34,63.9,92.2,1009.7,0.0,0.0,2020-04-24 10:16:00,2020-04-24 23:50:00,0.0,11.6,12.2,11.8,11.7,11.5,100.0,11.5,156.3,160.5,9.3,4.2,4.3,-1.7,3.9
19.6,165.7,22.4,59.6,386387.7,14.0,102965.5,0.017,0.156,1.804,49.0,0.0,0.0,73.6,489353.2,98.1,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.959,10.863,7.127,0.0,1.0,79.5,983.2,0.0,0.0,2020-04-23 11:54:00,2020-04-24 01:02:00,60.0,25.7,26.2,27.2,26.4,25.5,98.1,23.5,186.5,187.0,6.7,3.5,4.0,0.4,3.5
12.3,167.8,14.9,53.5,247350.5,105.3,714789.6,0.055,0.493,5.167,0.0,0.0,0.0,158.8,962140.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.549,11.865,6.993,0.0,1.0,50.6,987.5,0.0,0.0,2020-04-24 11:53:00,2020-04-25 01:03:00,60.0,24.2,26.0,27.4,25.6,23.8,0.0,18.8,76.4,58.5,4.7,2.0,2.6,-2.0,-0.5
10.5,494.0,12.5,84.7,323060.3,367.6,1659469.7,0.261,2.826,15.993,0.1,0.0,0.0,452.2,1982530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,12.964,31.254,18.071,0.0,1.0,42.5,958.0,0.0,0.0,2020-04-23 13:07:00,2020-04-24 02:25:00,59.9,26.8,26.2,29.2,27.9,26.6,0.1,17.5,287.1,286.5,7.5,4.9,5.3,4.7,-1.4
10.9,496.4,13.2,84.0,321039.8,372.8,1675702.7,0.313,3.29,19.653,0.8,0.0,0.0,456.7,1996742.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10.507,28.961,15.635,0.0,1.0,40.0,953.0,0.0,0.0,2020-04-24 13:06:00,2020-04-25 02:26:00,60.0,29.1,28.1,32.2,30.5,28.8,1.5,18.5,291.6,291.4,5.2,3.9,3.7,3.6,-1.4
4.4,0.0,-0.8,0.0,67199.5,0.0,101966.5,0.018,0.139,1.143,0.0,0.0,0.0,0.0,169166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.751,15.211,10.363,0.0,1.0,46.2,1014.3,0.0,0.0,2020-04-23 10:16:00,2020-04-23 23:47:00,47.0,7.3,10.2,11.4,9.1,6.8,0.0,5.4,302.4,300.4,8.0,2.6,2.6,2.2,-1.4
9.9,0.0,10.9,0.0,18017.4,0.0,1014.0,0.019,0.155,0.621,100.0,0.0,0.0,0.0,19031.4,100.0,1.0,1.0,0.0,0.0,14.3,100.0,100.0,6.353,11.096,7.602,0.59,28.9,91.0,1011.2,0.0,0.0,2020-04-24 10:14:00,2020-04-24 23:48:00,0.0,11.2,12.3,11.7,11.4,11.2,100.0,11.5,155.0,158.4,8.4,2.7,3.0,-1.2,2.5
4.4,411.6,0.1,88.7,347084.0,291.1,1386289.8,0.355,3.225,132.983,0.0,0.0,0.0,379.9,1733373.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.525,62.166,7.326,0.0,1.0,13.2,970.5,0.0,0.0,2020-04-23 12:48:00,2020-04-24 02:04:00,60.0,38.1,31.7,43.7,40.6,37.6,0.0,15.0,212.0,229.6,6.6,5.2,4.8,2.7,4.4
3.6,414.0,-2.3,88.7,346006.5,293.1,1399482.6,0.73,6.681,304.564,0.0,0.0,0.0,381.9,1745489.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287,135.292,11.619,0.0,1.0,8.7,966.9,0.0,0.0,2020-04-24 12:47:00,2020-04-25 02:05:00,60.0,41.1,35.9,44.8,42.7,40.7,0.0,15.9,267.0,255.2,8.1,5.8,6.0,5.8,0.3
4.3,409.8,-0.2,88.4,345933.7,288.9,1380020.7,0.294,2.677,98.998,0.0,0.0,0.0,377.3,1725954.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.931,48.742,7.26,0.0,1.0,12.8,970.5,0.0,0.0,2020-04-23 12:47:00,2020-04-24 02:04:00,60.0,38.7,31.9,44.4,41.3,38.1,0.0,15.0,229.5,245.5,6.4,5.0,4.4,3.8,3.2
3.7,412.2,-2.1,88.7,345651.2,291.7,1395908.8,0.653,5.981,263.442,0.4,0.0,0.0,380.4,1741560.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.295,118.208,10.94,0.0,1.0,9.1,967.0,0.0,0.0,2020-04-24 12:46:00,2020-04-25 02:05:00,60.0,40.8,35.3,45.3,42.8,40.3,0.9,15.8,250.9,255.2,8.7,6.2,6.0,5.9,2.0
3.1,0.0,-5.4,0.0,56630.2,0.0,79985.1,0.013,0.106,1.431,0.0,0.0,0.0,0.0,136615.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.828,10.769,6.993,0.0,1.0,37.3,1013.4,0.0,0.0,2020-04-23 10:07:00,2020-04-23 23:42:00,41.0,6.8,8.3,8.4,7.5,6.6,0.0,3.0,282.4,282.8,12.1,4.4,4.8,4.2,-0.9
7.2,0.0,6.1,0.0,39036.0,0.0,716.1,0.014,0.116,0.511,100.0,0.0,0.0,0.0,39752.1,100.0,0.0,1.0,0.0,0.0,7.9,100.0,100.0,6.221,13.782,8.332,0.36,18.1,83.9,1013.4,0.0,0.0,2020-04-24 10:06:00,2020-04-24 23:43:00,0.0,8.2,8.7,8.6,8.4,8.1,100.0,7.4,88.2,96.2,7.2,3.0,2.9,-3.0,-0.1
6.7,0.0,5.2,0.0,86726.1,0.0,175391.1,0.017,0.142,0.888,1.6,0.0,0.0,0.0,262117.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.629,13.223,9.048,0.0,1.0,50.3,995.0,0.0,0.0,2020-04-23 10:40:00,2020-04-24 00:00:00,0.0,12.1,15.5,18.5,15.0,11.4,3.2,10.1,166.1,177.9,4.5,2.0,1.9,-0.5,2.0
13.8,0.0,16.2,0.0,8754.9,0.0,269.7,0.014,0.122,0.366,100.0,0.0,0.0,0.0,9024.7,97.1,1.0,1.0,0.0,0.0,86.5,100.0,100.0,3.928,8.437,5.309,19.7,95.0,99.6,983.7,0.0,0.0,2020-04-24 10:39:00,2020-04-25 00:01:00,0.0,16.2,16.2,16.4,16.3,16.2,100.0,16.2,35.7,70.2,4.7,2.2,2.6,-1.3,-1.8
3.8,454.9,-2.1,92.2,357458.7,327.0,1503629.0,0.08,0.656,12.678,0.0,0.0,0.0,419.2,1861087.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331,11.362,4.582,0.0,1.0,12.3,948.5,0.0,0.0,2020-04-23 12:55:00,2020-04-24 02:19:00,60.0,40.9,30.1,46.2,43.3,40.3,0.0,13.7,38.3,40.6,2.8,2.0,1.7,-1.2,-1.5
3.4,457.5,-3.2,95.9,378522.6,322.6,1472746.0,0.066,0.545,13.687,23.8,0.0,0.0,418.5,1851268.6,47.6,0.0,0.0,0.0,0.0,0.0,0.0,23.8,1.324,8.321,2.138,0.0,1.0,10.0,944.4,0.0,0.0,2020-04-24 12:54:00,2020-04-25 02:20:00,60.0,40.1,32.3,43.8,41.8,39.8,47.6,14.2,345.2,343.2,8.1,5.4,5.8,1.4,-5.3
19.6,165.7,22.4,59.6,386387.7,14.0,102965.5,0.017,0.156,1.804,49.0,0.0,0.0,73.6,489353.2,98.1,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.959,10.863,7.127,0.0,1.0,79.5,983.2,0.0,0.0,2020-04-23 11:54:00,2020-04-24 01:02:00,60.0,25.7,26.2,27.2,26.4,25.5,98.1,23.5,186.5,187.0,6.7,3.5,4.0,0.4,3.5
12.3,167.8,14.9,53.5,247350.5,105.3,714789.6,0.055,0.493,5.167,0.0,0.0,0.0,158.8,962140.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.549,11.865,6.993,0.0,1.0,50.6,987.5,0.0,0.0,2020-04-24 11:53:00,2020-04-25 01:03:00,60.0,24.2,26.0,27.4,25.6,23.8,0.0,18.8,76.4,58.5,4.7,2.0,2.6,-2.0,-0.5
10.5,505.2,12.6,84.3,322375.3,375.3,1678762.6,0.317,3.282,21.826,0.0,0.0,0.0,459.6,2001138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.091,37.914,21.105,0.0,1.0,44.0,1011.1,0.0,0.0,2020-04-23 13:10:00,2020-04-24 02:28:00,60.0,32.3,25.7,35.6,33.8,32.0,0.0,17.5,223.0,231.6,7.0,3.1,3.4,2.1,2.2
10.1,507.5,12.0,86.1,329252.2,370.7,1656257.3,0.751,7.912,34.623,0.0,0.0,0.0,456.8,1985509.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.806,57.694,32.527,0.0,1.0,40.0,1005.5,0.0,0.0,2020-04-24 13:09:00,2020-04-25 02:28:00,60.0,34.2,26.7,37.6,35.7,33.8,0.0,17.6,216.1,214.0,4.7,3.5,3.8,2.1,2.9
8.9,522.0,10.0,88.1,335567.1,380.8,1683367.7,0.527,5.331,98.801,0.0,0.0,0.0,468.9,2018934.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.603,57.416,14.202,0.0,1.0,37.4,1008.4,0.0,0.0,2020-04-23 13:12:00,2020-04-24 02:37:00,60.0,27.6,25.6,29.7,28.5,27.4,0.0,16.3,331.0,328.1,6.0,3.8,3.4,1.8,-3.3
10.6,524.7,12.7,87.6,334755.6,382.4,1685954.2,0.607,6.018,129.165,0.4,0.0,0.0,470.0,2020709.8,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,7.17,69.555,14.413,0.0,1.0,40.7,1002.9,0.0,0.0,2020-04-24 13:11:00,2020-04-25 02:38:00,59.8,29.2,27.2,30.9,30.0,29.0,0.3,18.1,4.8,355.7,6.9,4.1,4.4,-0.3,-4.1
7.5,493.6,7.6,83.3,319446.9,372.0,1675230.3,0.258,2.776,14.802,0.0,0.0,0.0,455.3,1994677.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.348,31.373,18.47,0.0,1.0,26.9,965.9,0.0,0.0,2020-04-23 13:08:00,2020-04-24 02:25:00,60.0,29.4,28.4,32.5,30.8,29.0,0.0,16.1,300.2,307.7,6.4,4.9,5.0,4.2,-2.5
9.5,496.0,11.2,84.1,321044.6,368.8,1661887.1,0.312,3.341,20.861,0.0,0.0,0.0,452.9,1982931.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,32.045,17.42,0.0,1.0,31.5,960.9,0.0,0.0,2020-04-24 13:06:00,2020-04-25 02:25:00,60.0,34.0,29.9,37.1,35.4,33.6,0.0,18.2,255.5,323.6,1.2,0.7,1.1,0.6,0.2
19.4,164.2,22.2,61.5,373147.3,10.6,59976.7,0.013,0.123,1.671,48.7,0.0,0.0,72.1,433124.0,97.4,0.0,0.0,0.0,0.0,0.0,0.0,48.7,5.399,9.816,6.431,0.0,1.0,80.8,977.0,0.0,0.0,2020-04-23 11:54:00,2020-04-24 01:02:00,60.0,25.3,25.8,26.9,26.0,25.1,97.4,23.2,186.0,188.5,7.0,3.7,4.2,0.4,3.6
11.2,166.4,13.5,53.5,248916.7,104.9,712237.3,0.05,0.446,4.55,0.0,0.0,0.0,158.4,961154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.472,11.443,6.855,0.0,1.0,47.3,981.4,0.0,0.0,2020-04-24 11:53:00,2020-04-25 01:03:00,60.0,23.9,25.5,27.3,25.4,23.5,0.0,17.9,65.7,49.0,4.8,2.2,2.8,-2.1,-0.9
11.0,155.5,13.3,52.0,247991.2,95.9,654725.4,0.003,0.031,0.377,0.0,0.0,0.0,147.9,902716.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.773,6.478,4.436,0.0,1.0,44.6,975.7,0.0,0.0,2020-04-23 11:46:00,2020-04-24 01:02:00,60.0,23.4,26.3,27.2,25.1,22.9,0.0,18.0,259.7,236.1,11.7,4.6,5.8,4.5,0.8
10.8,157.9,12.9,52.9,247308.3,98.5,677281.4,0.041,0.365,2.806,0.0,0.0,0.0,151.5,924589.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061,9.976,6.294,0.0,1.0,47.4,982.8,0.0,0.0,2020-04-24 11:45:00,2020-04-25 01:02:00,60.0,24.1,24.9,26.1,25.0,23.9,0.0,17.3,300.0,305.8,1.6,0.9,1.5,0.8,-0.5
